,Unnamed: 0,Source,State,Year,Species,Latitude,Longitude,public_positional_accuracy
1504,1504,I-naturalist,New York,2021,Harmonia axyridis,40.7925469615,-73.9233435039,5.0
1505,1505,I-naturalist,New York,2021,Coccinella septempunctata,40.7932941813,-73.9553598132,1.0
1506,1506,I-naturalist,New York,2021,Harmonia axyridis,40.7944233343,-73.9513504599,10.0
1507,1507,I-naturalist,New York,2021,Harmonia axyridis,40.7946944444,-73.9530277778,0.0
1508,1508,I-naturalist,New York,2021,Harmonia axyridis,40.7953380307,-73.9552109105,8.0
1509,1509,I-naturalist,New York,2021,Harmonia axyridis,40.799156189,-73.9233093262,65.0
1510,1510,I-naturalist,New York,2021,Harmonia axyridis,40.809885396,-73.4384130604,9.0
1511,1511,I-naturalist,New York,2021,Harmonia axyridis,40.8244074881,-72.7170080433,65.0
1512,1512,I-naturalist,New York,2021,Harmonia axyridis,40.8492513314,-73.6511048569,189.0
1513,1513,I-naturalist,New York,2021,Harmonia axyridis,40.8583199,-73.9215095,53.0
1514,1514,I-naturalist,New York,2021,Harmonia axyridis,40.8613546997,-73.8459459,0.0
1515,1515,I-naturalist,New York,2021,Harmonia axyridis,40.8736144086,-73.9193884216,22.0
1516,1516,I-naturalist,New York,2021,Harmonia axyridis,40.8900549722,-73.892454,0.0
1517,1517,I-naturalist,New York,2021,Harmonia axyridis,40.9013686653,-73.8866240559,24.0
1518,1518,I-naturalist,New York,2021,Harmonia axyridis,40.9314011,-73.8519361,0.0
1519,1519,I-naturalist,New York,2021,Harmonia axyridis,40.9686459447,-73.6892391581,22.0
1520,1520,I-naturalist,New York,2021,Harmonia axyridis,40.9902382968,-73.8776248322,5.0
1521,1521,I-naturalist,New York,2021,Coccinella septempunctata,41.0251388333,-72.138,5.0
1522,1522,I-naturalist,New York,2021,Harmonia axyridis,41.0626833333,-72.3378533333,5.0
1523,1523,I-naturalist,New York,2021,Harmonia axyridis,41.1452833333,-73.9460366667,65.0
1524,1524,I-naturalist,New York,2021,Harmonia axyridis,41.197453294,-73.8833721355,7.0
1525,1525,I-naturalist,New York,2021,Harmonia axyridis,41.202755,-73.640145,4.0
1526,1526,I-naturalist,New York,2021,Harmonia axyridis,41.2032866667,-73.6400966667,5.0
1527,1527,I-naturalist,New York,2021,Harmonia axyridis,41.242005,-73.5735333333,4.0
1528,1528,I-naturalist,New York,2021,Harmonia axyridis,41.2822968621,-73.6702987924,66.0
1529,1529,I-naturalist,New York,2021,Harmonia axyridis,41.3332825422,-73.7895102219,47.0
1530,1530,I-naturalist,New York,2021,Harmonia axyridis,41.476625,-73.8046166667,0.0
1531,1531,I-naturalist,New York,2021,Harmonia axyridis,41.5622253418,-74.0519104004,0.0
1532,1532,I-naturalist,New York,2021,Harmonia axyridis,41.5779116667,-73.8656383333,11.0
1533,1533,I-naturalist,New York,2021,Harmonia axyridis,41.5780116667,-73.8651883333,65.0
1534,1534,I-naturalist,New York,2021,Harmonia axyridis,41.5780966667,-73.8655866667,13.0
1535,1535,I-naturalist,New York,2021,Harmonia axyridis,41.59899,-73.916378,905.0
1536,1536,I-naturalist,New York,2021,Harmonia axyridis,41.6783451056,-73.9012086578,10.0
1537,1537,I-naturalist,New York,2021,Harmonia axyridis,41.7659210968,-74.7748600496,65.0
1538,1538,I-naturalist,New York,2021,Harmonia axyridis,42.0010926,-74.6747887,20.0
1539,1539,I-naturalist,New York,2021,Harmonia axyridis,42.0337721667,-73.9037166667,7.0
1540,1540,I-naturalist,New York,2021,Harmonia axyridis,42.0588028333,-73.90918,14.0
1541,1541,I-naturalist,New York,2021,Harmonia axyridis,42.1674623824,-73.5126415131,141.0
1542,1542,I-naturalist,New York,2021,Harmonia axyridis,42.3342333333,-76.378945,0.0
1543,1543,I-naturalist,New York,2021,Harmonia axyridis,42.4016494751,-76.482131958,65.0
1544,1544,I-naturalist,New York,2021,Harmonia axyridis,42.4281362476,-76.490672841,22.0
1545,1545,I-naturalist,New York,2021,Harmonia axyridis,42.4418133333,-76.4866033333,25.0
1546,1546,I-naturalist,New York,2021,Harmonia axyridis,42.4479527778,-76.4770333333,0.0
1547,1547,I-naturalist,New York,2021,Harmonia axyridis,42.4516777778,-76.4799861111,0.0
1548,1548,I-naturalist,New York,2021,Harmonia axyridis,42.4578969,-76.5159125,0.0
1549,1549,I-naturalist,New York,2021,Harmonia axyridis,42.4705732,-76.4622057,198.0
1550,1550,I-naturalist,New York,2021,Harmonia axyridis,42.4954702693,-76.4840815197,524.0
1551,1551,I-naturalist,New York,2021,Harmonia axyridis,42.5665364001,-78.11031093,0.0
1552,1552,I-naturalist,New York,2021,Harmonia axyridis,42.609,-79.110965,0.0
1553,1553,I-naturalist,New York,2021,Harmonia axyridis,42.6877258397,-73.9133794184,20.0
1554,1554,I-naturalist,New York,2021,Harmonia axyridis,42.7350959778,-76.9109420776,10.0
1555,1555,I-naturalist,New York,2021,Harmonia axyridis,42.7991116667,-77.8220366667,25.0
1556,1556,I-naturalist,New York,2021,Harmonia axyridis,42.8840307053,-77.2715183627,8.0
1557,1557,I-naturalist,New York,2021,Harmonia axyridis,42.9377138889,-78.6976638889,0.0
1558,1558,I-naturalist,New York,2021,Harmonia axyridis,42.9717696747,-78.8703147003,47.0
1559,1559,I-naturalist,New York,2021,Harmonia axyridis,43.0240478122,-78.7253451598,16.0
1560,1560,I-naturalist,New York,2021,Harmonia axyridis,43.0333792627,-76.1397479033,53.0
1561,1561,I-naturalist,New York,2021,Harmonia axyridis,43.0343415631,-76.1346830673,24.0
1562,1562,I-naturalist,New York,2021,Harmonia axyridis,43.037185511,-76.1362062461,28.0
1563,1563,I-naturalist,New York,2021,Harmonia axyridis,43.0699195,-73.7885283333,7.0
1564,1564,I-naturalist,New York,2021,Harmonia axyridis,43.088925,-75.2601083333,4.0
1565,1565,I-naturalist,New York,2021,Coccinella septempunctata,43.1080969188,-77.489034033,116.0
1566,1566,I-naturalist,New York,2021,Harmonia axyridis,43.1274477174,-77.4828102534,142.0
1567,1567,I-naturalist,New York,2021,Harmonia axyridis,43.1278493079,-77.4881387508,61.0
1568,1568,I-naturalist,New York,2021,Harmonia axyridis,43.1471085968,-77.4597072602,3.0
1569,1569,I-naturalist,New York,2021,Harmonia axyridis,43.2171283333,-77.603005,6.0
1570,1570,I-naturalist,New York,2021,Harmonia axyridis,43.2552116667,-79.0511778333,5.0
1571,1571,I-naturalist,New York,2021,Harmonia axyridis,43.5729,-73.6078116667,3.0
1572,1572,I-naturalist,New York,2021,Harmonia axyridis,44.1568813761,-74.7995052983,28.0
1573,1573,I-naturalist,New York,2021,Harmonia axyridis,44.5804466667,-75.0928638333,4.0
1574,1574,Centre for Biodiversity Genomics,Saskatchewan,2008,Coccinella septempunctata,49.15,-107.51,0.0
1575,1575,"University of Guelph, Centre for Biodiversity Genomics",Saskatchewan,2008,Coccinella septempunctata,49.150001525878906,-107.51000213623048,0.0
1576,1576,,Saskatchewan,2008,Coccinella septempunctata,49.153,-107.517,0.0
1577,1577,Centre for Biodiversity Genomics,Saskatchewan,2008,Coccinella septempunctata,49.18,-107.68,0.0
1578,1578,"University of Guelph, Centre for Biodiversity Genomics",Saskatchewan,2008,Coccinella septempunctata,49.18000030517578,-107.68000030517578,0.0
1579,1579,,Saskatchewan,2008,Coccinella septempunctata,49.182,-107.687,0.0
1580,1580,,Saskatchewan,2008,Coccinella septempunctata,49.2,-107.69,0.0
1581,1581,Centre for Biodiversity Genomics,Saskatchewan,2008,Coccinella septempunctata,49.2,-107.68,0.0
1582,1582,"University of Guelph, Centre for Biodiversity Genomics",Saskatchewan,2008,Coccinella septempunctata,49.20000076293945,-107.68000030517578,0.0
1583,1583,,Saskatchewan,2008,Coccinella septempunctata,49.203,-107.689,0.0
1584,1584,The Lost Ladybugs,Saskatchewan,2009,Coccinella septempunctata,52.129267,-106.67025,0.0
1585,1585,The Lost Ladybugs,Saskatchewan,2009,Coccinella septempunctata,52.978743,-105.42646,0.0
1586,1586,The Lost Ladybugs,Saskatchewan,2009,Coccinella septempunctata,53.36,-107.51767,0.0
1587,1587,,Saskatchewan,2010,Coccinella septempunctata,53.9,-106.07,0.0
1588,1588,Centre for Biodiversity Genomics,Saskatchewan,2010,Coccinella septempunctata,53.9,-106.02,0.0
1589,1589,European Molecular Biology Laboratory (EMBL),Saskatchewan,2010,Coccinella septempunctata,53.900001525878906,-106.06999969482422,0.0
1590,1590,"University of Guelph, Centre for Biodiversity Genomics",Saskatchewan,2010,Coccinella septempunctata,53.900001525878906,-106.0199966430664,0.0
1591,1591,,Saskatchewan,2010,Coccinella septempunctata,53.905,-106.074,0.0
1592,1592,,Saskatchewan,2010,Coccinella septempunctata,53.909,-106.021,0.0
1593,1593,,Saskatchewan,2010,Coccinella septempunctata,53.91,-106.02,0.0
1594,1594,The Lost Ladybugs,Saskatchewan,2011,Coccinella septempunctata,50.3933333,-105.55194,0.0
1595,1595,The Lost Ladybugs,Saskatchewan,2011,Coccinella septempunctata,53.3648978,-107.51767,0.0
1596,1596,The Lost Ladybugs,Saskatchewan,2011,Coccinella septempunctata,53.366499,-107.51721,0.0
1597,1597,The Lost Ladybugs,Saskatchewan,2011,Coccinella septempunctata,53.5,-107.51721,0.0
1598,1598,The Lost Ladybugs,Saskatchewan,2011,Coccinella septempunctata,53.5,-107.3,0.0
1599,1599,The Lost Ladybugs,Saskatchewan,2011,Coccinella septempunctata,53.5648978,-107.31767,0.0
1600,1600,"University of Guelph, Centre for Biodiversity Genomics",Saskatchewan,2012,Coccinella septempunctata,49.13999938964844,-107.52999877929688,0.0
1601,1601,Centre for Biodiversity Genomics,Saskatchewan,2012,Coccinella septempunctata,49.14,-107.53,0.0
1602,1602,,Saskatchewan,2012,Coccinella septempunctata,49.149,-107.53,0.0
1603,1603,The Lost Ladybugs,Saskatchewan,2012,Coccinella septempunctata,52.1098536,-106.60704,0.0
1604,1604,The Lost Ladybugs,Saskatchewan,2012,Coccinella septempunctata,53.5978,-107.3,0.0
1605,1605,I-naturalist,Saskatchewan,2013,Coccinella septempunctata,52.947269,-106.046748,0.0
1606,1606,"University of Guelph, Centre for Biodiversity Genomics",Saskatchewan,2014,Coccinella septempunctata,49.0,-106.5500030517578,0.0
1607,1607,Centre for Biodiversity Genomics,Saskatchewan,2014,Coccinella septempunctata,49.0,-106.55,0.0
1608,1608,,Saskatchewan,2014,Coccinella septempunctata,49.001,-106.557,0.0
1609,1609,The Lost Ladybugs,Saskatchewan,2014,Coccinella septempunctata,49.4624,-104.8244,0.0
1610,1610,The Lost Ladybugs,Saskatchewan,2014,Coccinella septempunctata,49.6236,-105.98799,0.0
1611,1611,The Lost Ladybugs,Saskatchewan,2014,Coccinella septempunctata,50.0915985,-108.482,0.0
1612,1612,The Lost Ladybugs,Saskatchewan,2014,Coccinella septempunctata,50.3999,-104.6341,0.0
1613,1613,The Lost Ladybugs,Saskatchewan,2014,Coccinella septempunctata,50.4143,-104.6406,0.0
1614,1614,The Lost Ladybugs,Saskatchewan,2014,Coccinella septempunctata,50.45,-104.6066,0.0
1615,1615,The Lost Ladybugs,Saskatchewan,2014,Coccinella septempunctata,50.4660987,-104.62699,0.0
1616,1616,The Lost Ladybugs,Saskatchewan,2014,Coccinella septempunctata,50.6481709,-105.50827,0.0
1617,1617,The Lost Ladybugs,Saskatchewan,2014,Coccinella septempunctata,50.6961,-104.6611,0.0
1618,1618,The Lost Ladybugs,Saskatchewan,2014,Coccinella septempunctata,50.799,-104.932,0.0
1619,1619,The Lost Ladybugs,Saskatchewan,2014,Coccinella septempunctata,50.986,-104.86199,0.0
1620,1620,The Lost Ladybugs,Saskatchewan,2014,Coccinella septempunctata,51.0,-105.0,0.0
1621,1621,The Lost Ladybugs,Saskatchewan,2014,Coccinella septempunctata,51.5549011,-107.995,0.0
1622,1622,The Lost Ladybugs,Saskatchewan,2014,Coccinella septempunctata,52.1072998,-106.635,0.0
1623,1623,The Lost Ladybugs,Saskatchewan,2014,Coccinella septempunctata,52.1987991,-105.125,0.0
1624,1624,The Lost Ladybugs,Saskatchewan,2014,Coccinella septempunctata,52.2602005,-105.524,0.0
1625,1625,The Lost Ladybugs,Saskatchewan,2014,Coccinella septempunctata,52.8563995,-104.611,0.0
1626,1626,The Lost Ladybugs,Saskatchewan,2014,Coccinella septempunctata,53.1882019,-105.757,0.0
1627,1627,I-naturalist,Saskatchewan,2015,Coccinella septempunctata,50.2622733677,-108.1789374271,115.0
1628,1628,"University of Guelph, Centre for Biodiversity Genomics",Saskatchewan,2015,Coccinella septempunctata,50.31999969482422,-102.26000213623048,0.0
1629,1629,Centre for Biodiversity Genomics,Saskatchewan,2015,Coccinella septempunctata,50.32,-102.26,0.0
1630,1630,,Saskatchewan,2015,Coccinella septempunctata,50.327,-102.266,0.0
1631,1631,,Saskatchewan,2015,Coccinella septempunctata,50.33,-102.27,0.0
1632,1632,European Molecular Biology Laboratory (EMBL),Saskatchewan,2015,Coccinella septempunctata,50.33000183105469,-102.2699966430664,0.0
1633,1633,"University of Guelph, Centre for Biodiversity Genomics",Saskatchewan,2015,Coccinella septempunctata,50.38999938964844,-105.54000091552734,0.0
1634,1634,,Saskatchewan,2015,Coccinella septempunctata,50.39,-105.54,0.0
1635,1635,,Saskatchewan,2015,Coccinella septempunctata,50.394,-105.543,0.0
1636,1636,"University of Guelph, Centre for Biodiversity Genomics",Saskatchewan,2015,Coccinella septempunctata,52.43999862670898,-109.1500015258789,0.0
1637,1637,,Saskatchewan,2015,Coccinella septempunctata,52.44,-109.15,0.0
1638,1638,,Saskatchewan,2015,Coccinella septempunctata,52.444,-109.153,0.0
1639,1639,,Saskatchewan,2016,Coccinella septempunctata,50.33,-103.95,0.0
1640,1640,Centre for Biodiversity Genomics,Saskatchewan,2016,Coccinella septempunctata,50.33,-103.94,0.0
1641,1641,European Molecular Biology Laboratory (EMBL),Saskatchewan,2016,Coccinella septempunctata,50.33000183105469,-103.9499969482422,0.0
1642,1642,"University of Guelph, Centre for Biodiversity Genomics",Saskatchewan,2016,Coccinella septempunctata,50.33000183105469,-103.94000244140624,0.0
1643,1643,,Saskatchewan,2016,Coccinella septempunctata,50.3341,-103.946,0.0
1644,1644,I-naturalist,Saskatchewan,2016,Coccinella septempunctata,50.378285,-102.5320216667,0.0
1645,1645,I-naturalist,Saskatchewan,2016,Coccinella septempunctata,50.5615310556,-104.8395004167,0.0
1646,1646,"University of Guelph, Centre for Biodiversity Genomics",Saskatchewan,2016,Coccinella septempunctata,52.15999984741211,-106.62999725341795,0.0
1647,1647,Centre for Biodiversity Genomics,Saskatchewan,2016,Coccinella septempunctata,52.16,-106.63,0.0
1648,1648,,Saskatchewan,2016,Coccinella septempunctata,52.1651,-106.634,0.0
1649,1649,European Molecular Biology Laboratory (EMBL),Saskatchewan,2016,Coccinella septempunctata,52.16999816894531,-106.62999725341795,0.0
1650,1650,,Saskatchewan,2016,Coccinella septempunctata,52.17,-106.63,0.0
1651,1651,"University of Guelph, Centre for Biodiversity Genomics",Saskatchewan,2016,Coccinella septempunctata,52.869998931884766,-102.33000183105467,0.0
1652,1652,,Saskatchewan,2016,Coccinella septempunctata,52.87,-102.33,0.0
1653,1653,,Saskatchewan,2016,Coccinella septempunctata,52.8715,-102.333,0.0
1654,1654,Centre for Biodiversity Genomics,Saskatchewan,2016,Coccinella septempunctata,53.29,-108.08,0.0
1655,1655,"University of Guelph, Centre for Biodiversity Genomics",Saskatchewan,2016,Coccinella septempunctata,53.290000915527344,-108.08000183105467,0.0
1656,1656,,Saskatchewan,2016,Coccinella septempunctata,53.2986,-108.083,0.0
1657,1657,European Molecular Biology Laboratory (EMBL),Saskatchewan,2016,Coccinella septempunctata,53.29999923706055,-108.08000183105467,0.0
1658,1658,,Saskatchewan,2016,Coccinella septempunctata,53.3,-108.08,0.0
1659,1659,I-naturalist,Saskatchewan,2016,Coccinella septempunctata,53.3961726076,-108.9598059654,52.0
1660,1660,I-naturalist,Saskatchewan,2017,Coccinella septempunctata,49.5230753208,-108.8284797316,10.0
1661,1661,I-naturalist,Saskatchewan,2017,Coccinella septempunctata,50.4235897505,-104.5793606696,324.0
1662,1662,I-naturalist,Saskatchewan,2017,Coccinella septempunctata,50.4237356252,-104.5860596159,4.0
1663,1663,I-naturalist,Saskatchewan,2017,Coccinella septempunctata,50.4239540166,-104.5831293193,4.0
1664,1664,I-naturalist,Saskatchewan,2017,Coccinella septempunctata,50.4248170602,-104.5823092573,10.0
1665,1665,I-naturalist,Saskatchewan,2017,Coccinella septempunctata,50.4249782861,-104.5824266878,5.0
1666,1666,I-naturalist,Saskatchewan,2017,Coccinella septempunctata,50.4365800135,-104.6093750094,5.0
1667,1667,I-naturalist,Saskatchewan,2017,Coccinella septempunctata,50.4393924209,-104.6165239359,137.0
1668,1668,I-naturalist,Saskatchewan,2017,Coccinella septempunctata,50.5556247222,-104.8360413889,0.0
1669,1669,I-naturalist,Saskatchewan,2017,Coccinella septempunctata,50.5560883786,-104.8444605215,335.0
1670,1670,I-naturalist,Saskatchewan,2017,Coccinella septempunctata,51.0958328247,-103.9380569458,0.0
1671,1671,I-naturalist,Saskatchewan,2017,Coccinella septempunctata,52.1418246466,-106.6578483583,91.0
1672,1672,I-naturalist,Saskatchewan,2017,Coccinella septempunctata,52.1425018311,-106.6538925171,0.0
1673,1673,I-naturalist,Saskatchewan,2017,Coccinella septempunctata,52.1786611111,-106.5678944444,0.0
1674,1674,I-naturalist,Saskatchewan,2018,Coccinella septempunctata,50.3106466667,-107.8264166667,6.0
1675,1675,I-naturalist,Saskatchewan,2018,Coccinella septempunctata,50.4244583333,-104.5868616667,5.0
1676,1676,I-naturalist,Saskatchewan,2018,Coccinella septempunctata,50.4419771089,-104.6229766759,43.0
1677,1677,I-naturalist,Saskatchewan,2018,Coccinella septempunctata,50.4420164513,-104.6225990122,22.0
1678,1678,I-naturalist,Saskatchewan,2018,Coccinella septempunctata,50.44622,-104.6138533333,6.0
1679,1679,I-naturalist,Saskatchewan,2018,Coccinella septempunctata,50.6721927133,-107.9508088064,5.0
1680,1680,I-naturalist,Saskatchewan,2018,Coccinella septempunctata,50.7760874754,-104.6156370898,8.0
1681,1681,I-naturalist,Saskatchewan,2018,Coccinella septempunctata,50.7924441062,-103.8993952052,5.0
1682,1682,I-naturalist,Saskatchewan,2018,Coccinella septempunctata,50.7941665649,-104.1374969482,0.0
1683,1683,I-naturalist,Saskatchewan,2018,Coccinella septempunctata,51.6356966667,-101.617905,10.0
1684,1684,I-naturalist,Saskatchewan,2018,Coccinella septempunctata,51.772261,-102.308636,1.0
1685,1685,I-naturalist,Saskatchewan,2018,Coccinella septempunctata,52.14234284,-106.65795513,6.0
1686,1686,I-naturalist,Saskatchewan,2018,Coccinella septempunctata,52.2010627324,-105.1110451829,122.0
1687,1687,I-naturalist,Saskatchewan,2018,Coccinella septempunctata,52.550755,-103.70372,5.0
1688,1688,I-naturalist,Saskatchewan,2018,Coccinella septempunctata,53.1022441993,-108.3732496017,5.0
1689,1689,I-naturalist,Saskatchewan,2019,Coccinella septempunctata,49.3151057196,-106.3787395605,24.0
1690,1690,I-naturalist,Saskatchewan,2019,Coccinella septempunctata,49.6601133333,-109.5018783333,24.0
1691,1691,I-naturalist,Saskatchewan,2019,Coccinella septempunctata,49.749088855,-106.8124624317,8.0
1692,1692,I-naturalist,Saskatchewan,2019,Coccinella septempunctata,49.75513,-106.760925,5.0
1693,1693,I-naturalist,Saskatchewan,2019,Coccinella septempunctata,49.7551333333,-106.761055,10.0
1694,1694,I-naturalist,Saskatchewan,2019,Coccinella septempunctata,50.4182364,-104.9813379,20.0
1695,1695,I-naturalist,Saskatchewan,2019,Coccinella septempunctata,50.4358417355,-104.6314530261,10.0
1696,1696,I-naturalist,Saskatchewan,2019,Coccinella septempunctata,50.4359149095,-104.6314960252,9.0
1697,1697,I-naturalist,Saskatchewan,2019,Coccinella septempunctata,50.4420583333,-104.6230383333,10.0
1698,1698,The Lost Ladybugs,Saskatchewan,2019,Coccinella septempunctata,50.4482498,-104.59516,0.0
1699,1699,I-naturalist,Saskatchewan,2019,Coccinella septempunctata,50.449713833,-104.5553927946,8.0
1700,1700,I-naturalist,Saskatchewan,2019,Coccinella septempunctata,50.46334355,-104.53864502,6.0
