,Source,State,Year,Species,Latitude,Longitude,public_positional_accuracy
959,I-naturalist,Alberta,2020,Adalia bipunctata,51.0761659218,-114.0850565415,2.0
960,I-naturalist,British Columbia,2020,Adalia bipunctata,49.5740434803,-119.6237700102,176.0
961,I-naturalist,Quebec,2020,Adalia bipunctata,47.8298246955,-69.543989325,15.0
962,I-naturalist,Alberta,2020,Adalia bipunctata,53.5435630509,-113.5858085006,13.0
963,I-naturalist,Alberta,2020,Adalia bipunctata,53.5434588561,-113.5856797546,8.0
964,I-naturalist,British Columbia,2020,Adalia bipunctata,49.13,-123.912,0.0
965,I-naturalist,Alberta,2020,Adalia bipunctata,53.5435867586,-113.585771285,22.0
966,I-naturalist,Alberta,2020,Adalia bipunctata,53.5435210144,-113.5856556147,29.0
967,I-naturalist,North Carolina,2020,Adalia bipunctata,35.7,-81.26,0.0
968,I-naturalist,Alberta,2020,Adalia bipunctata,51.14133263,-114.22039593,5.0
969,I-naturalist,North Carolina,2020,Adalia bipunctata,36.3847,-75.8287,0.0
970,I-naturalist,Colorado,2020,Adalia bipunctata,39.93853,-105.1270138333,5.0
971,I-naturalist,Colorado,2021,Adalia bipunctata,39.8888592824,-104.9323988253,6.0
972,I-naturalist,Colorado,2021,Adalia bipunctata,39.6148999195,-104.9068320255,76.0
973,I-naturalist,Idaho,2021,Adalia bipunctata,43.44476061,-116.61002524,3.0
974,I-naturalist,Idaho,2021,Adalia bipunctata,43.6116415206,-116.8151717158,664.0
975,I-naturalist,Idaho,2021,Adalia bipunctata,43.589157106,-116.2170498179,93.0
976,I-naturalist,Idaho,2021,Adalia bipunctata,43.708225,-116.318445,3.0
977,I-naturalist,Colorado,2021,Adalia bipunctata,40.0394166667,-105.0716138889,0.0
978,I-naturalist,Colorado,2021,Adalia bipunctata,40.5766929722,-105.032319,0.0
979,I-naturalist,Idaho,2021,Adalia bipunctata,43.5817966667,-116.4019166667,10.0
980,I-naturalist,Idaho,2021,Adalia bipunctata,43.58175,-116.4021083333,65.0
981,I-naturalist,Idaho,2021,Adalia bipunctata,43.56791325,-116.1548743333,0.0
982,I-naturalist,Idaho,2021,Adalia bipunctata,43.6076270958,-116.1999076093,189.0
983,I-naturalist,Idaho,2021,Adalia bipunctata,43.581745,-116.40178,5.0
984,I-naturalist,Idaho,2021,Adalia bipunctata,43.581895,-116.40187,89.0
985,I-naturalist,Colorado,2021,Adalia bipunctata,38.846625,-104.7218783333,3.0
986,I-naturalist,Idaho,2021,Adalia bipunctata,43.5819883333,-116.4018166667,10.0
987,I-naturalist,Colorado,2021,Adalia bipunctata,39.7318116667,-104.96135,5.0
988,I-naturalist,Colorado,2021,Adalia bipunctata,39.6331944444,-104.9708333333,65.0
989,I-naturalist,Alberta,2021,Adalia bipunctata,53.4103066267,-113.9335456864,19.0
990,I-naturalist,Alberta,2021,Adalia bipunctata,53.4103233114,-113.9335258565,22.0
991,I-naturalist,California,2021,Adalia bipunctata,36.6788368225,-121.7909393311,24.0
992,I-naturalist,Saskatchewan,2021,Adalia bipunctata,52.7761001587,-108.2832260132,25.0
993,I-naturalist,Alberta,2021,Adalia bipunctata,52.3859633333,-113.8035283333,8.0
994,I-naturalist,Alberta,2021,Adalia bipunctata,51.0361384997,-114.0725357997,0.0
995,I-naturalist,Colorado,2021,Adalia bipunctata,39.450138092,-104.7176895142,65.0
996,I-naturalist,Alberta,2021,Adalia bipunctata,51.1668909214,-114.3930894263,7.0
997,I-naturalist,Arizona,2021,Adalia bipunctata,35.2002209408,-111.6514320241,48.0
998,I-naturalist,Idaho,2021,Adalia bipunctata,43.5819083333,-116.4018083333,10.0
999,I-naturalist,Idaho,2021,Adalia bipunctata,43.6142140675,-116.3404817507,176.0
1000,I-naturalist,Idaho,2021,Adalia bipunctata,43.5818633333,-116.4018033333,5.0
1001,I-naturalist,Colorado,2021,Adalia bipunctata,39.6793139722,-104.8845869722,0.0
1002,I-naturalist,Colorado,2021,Adalia bipunctata,39.6697909722,-104.876052,0.0
1003,I-naturalist,California,2021,Adalia bipunctata,37.7246527778,-122.4767277778,0.0
1004,I-naturalist,California,2021,Adalia bipunctata,37.5635533333,-118.6719933333,0.0
1005,I-naturalist,Idaho,2021,Adalia bipunctata,43.5818866667,-116.4018633333,5.0
1006,I-naturalist,Idaho,2021,Adalia bipunctata,43.5818283333,-116.401695,10.0
1007,I-naturalist,Alberta,2021,Adalia bipunctata,51.3046916667,-114.01079445,6.0
1008,I-naturalist,British Columbia,2021,Adalia bipunctata,48.4308293264,-123.3636995952,24.0
1009,I-naturalist,Alberta,2021,Adalia bipunctata,52.2441604662,-113.8238418102,12.0
1010,I-naturalist,Alberta,2021,Adalia bipunctata,53.6051782579,-113.5493650574,18.0
1011,I-naturalist,Alberta,2021,Adalia bipunctata,49.6542604689,-112.8744130887,60.0
1012,I-naturalist,Alberta,2021,Adalia bipunctata,52.2821835721,-113.8463073224,42.0
1013,I-naturalist,Alberta,2021,Adalia bipunctata,51.0441518,-114.1860647997,0.0
1014,I-naturalist,Alberta,2021,Adalia bipunctata,53.5334633333,-113.4227916667,24.0
1015,I-naturalist,Alberta,2021,Adalia bipunctata,49.67062,-112.8878466667,4.0
1016,I-naturalist,Alberta,2021,Adalia bipunctata,52.2023916667,-113.7756366667,7.0
1017,I-naturalist,Ontario,2021,Adalia bipunctata,48.4470007019,-89.2168526682,20.0
1018,I-naturalist,Alberta,2021,Adalia bipunctata,49.4403133333,-114.23027,30.0
1019,I-naturalist,Alberta,2021,Adalia bipunctata,53.6336383,-113.4690125,11.0
1020,I-naturalist,Alberta,2021,Adalia bipunctata,52.9649643246,-113.3628978491,45.0
1021,I-naturalist,Idaho,2021,Adalia bipunctata,43.58197,-116.4018783333,8.0
1022,I-naturalist,Alberta,2021,Adalia bipunctata,51.0224533081,-114.1913986206,18.0
1023,I-naturalist,Alberta,2021,Adalia bipunctata,51.0433361111,-114.0196888889,0.0
1024,I-naturalist,Idaho,2021,Adalia bipunctata,43.5819033333,-116.401755,5.0
1025,I-naturalist,Idaho,2021,Adalia bipunctata,43.6491778708,-116.2522752865,9.0
1026,I-naturalist,Washington D.C.,2021,Adalia bipunctata,38.9274496508,-76.9935627025,395.0
1027,I-naturalist,Virginia,2021,Adalia bipunctata,38.90045,-77.07835,0.0
1028,I-naturalist,Virginia,2021,Adalia bipunctata,38.923414,-77.32656,0.0
1029,I-naturalist,Washington,2021,Adalia bipunctata,47.196550538,-122.2519808452,6.0
1030,I-naturalist,Saskatchewan,2021,Adalia bipunctata,52.1160144588,-106.6545886822,4.0
1031,I-naturalist,Washington,2021,Adalia bipunctata,47.6089726439,-122.3258652693,48.0
1032,I-naturalist,Washington,2021,Adalia bipunctata,47.6962026944,-122.3731174722,0.0
1033,I-naturalist,Washington,2021,Adalia bipunctata,47.6961858056,-122.3731686111,0.0
1034,I-naturalist,Washington,2021,Adalia bipunctata,47.1945433333,-122.2528133333,0.0
1035,I-naturalist,Alabama,2021,Adalia bipunctata,34.4760360718,-87.2965927124,65.0
1036,I-naturalist,British Columbia,2021,Adalia bipunctata,48.42043,-123.35723,9.0
1037,I-naturalist,Quebec,2021,Adalia bipunctata,48.4354125619,-68.5169178892,8.0
1038,I-naturalist,Washington,2021,Adalia bipunctata,47.9179188884,-122.1098146735,24.0
1039,I-naturalist,California,2021,Adalia bipunctata,37.7701294444,-122.42414825,0.0
1040,I-naturalist,California,2021,Adalia bipunctata,37.5635033426,-118.6720366667,20.0
1041,I-naturalist,Texas,2021,Adalia bipunctata,31.6008125484,-96.5363706147,62.0
1042,I-naturalist,Montana,2020,Adalia bipunctata,45.1850271179,-109.2476406881,5.0
1043,I-naturalist,Nevada,2020,Adalia bipunctata,39.5382440767,-119.8162400723,6.0
1044,I-naturalist,Nevada,2020,Adalia bipunctata,39.5393321093,-119.8131518438,6.0
1045,I-naturalist,Nevada,2020,Adalia bipunctata,39.5376240353,-119.8138488829,6.0
1046,I-naturalist,Massachusetts,2020,Adalia bipunctata,42.3661945062,-71.1144245882,25.0
1047,I-naturalist,Nevada,2020,Adalia bipunctata,39.6378643176,-119.721104043,4.0
1048,I-naturalist,Maryland,2020,Adalia bipunctata,38.96576333,-77.15000283,32.0
1049,I-naturalist,Nevada,2020,Adalia bipunctata,39.5382220987,-119.7663087398,263.0
1050,Bugguide.net,Colorado,2020,Adalia bipunctata,40.058094,-105.195154,0.0
1051,I-naturalist,Idaho,2020,Adalia bipunctata,46.744984,-116.9898639722,0.0
1052,I-naturalist,Idaho,2020,Adalia bipunctata,43.6112498942,-116.3860598579,263.0
1053,I-naturalist,Idaho,2020,Adalia bipunctata,43.5689722952,-116.1587461344,83.0
1054,I-naturalist,Idaho,2020,Adalia bipunctata,43.15432356,-115.66077406,3.0
1055,I-naturalist,Idaho,2020,Adalia bipunctata,43.5429602589,-116.4360544422,23.0
1056,I-naturalist,Nevada,2020,Adalia bipunctata,39.5146780042,-119.8283504137,5.0
1057,I-naturalist,Idaho,2020,Adalia bipunctata,43.6296117115,-116.5591056122,65.0
1058,I-naturalist,Massachusetts,2020,Adalia bipunctata,42.3786278861,-71.0986348428,10.0
1059,I-naturalist,Nevada,2020,Adalia bipunctata,40.126325,-116.47385333,4.0
1060,I-naturalist,Colorado,2020,Adalia bipunctata,40.44297,-104.800225,4.0
1061,I-naturalist,Colorado,2020,Adalia bipunctata,40.5269016949,-104.9983215578,488.0
1062,I-naturalist,New Mexico,2020,Adalia bipunctata,35.0647555556,-106.5290444444,46.0
1063,I-naturalist,New Mexico,2020,Adalia bipunctata,35.1416445,-106.66646667,14.0
1064,I-naturalist,New Mexico,2020,Adalia bipunctata,35.1194821048,-106.6015307051,179.0
1065,I-naturalist,Massachusetts,2020,Adalia bipunctata,42.3856536129,-71.1088900187,4.0
1066,I-naturalist,Nevada,2020,Adalia bipunctata,39.51087167,-119.82717167,24.0
1067,I-naturalist,New York,2020,Adalia bipunctata,40.64159667,-73.973945,10.0
1068,I-naturalist,New York,2020,Adalia bipunctata,40.6426422976,-73.9682063833,5.0
1069,I-naturalist,New York,2020,Adalia bipunctata,43.3230094851,-73.8429101935,475.0
1070,I-naturalist,New York,2020,Adalia bipunctata,40.6949575,-73.9984606,23.0
1071,I-naturalist,New York,2020,Adalia bipunctata,40.70096782,-73.99651605,6.0
1072,I-naturalist,Nevada,2020,Adalia bipunctata,39.5374399722,-119.81485,0.0
1073,I-naturalist,Nevada,2020,Adalia bipunctata,39.5382249722,-119.812905,0.0
1074,I-naturalist,New York,2020,Adalia bipunctata,40.7834592183,-73.931558691,10.0
1075,I-naturalist,Idaho,2020,Adalia bipunctata,42.5875,-114.3827777778,0.0
1076,I-naturalist,Idaho,2020,Adalia bipunctata,43.58188667,-116.401795,10.0
1077,I-naturalist,Idaho,2020,Adalia bipunctata,46.742660516,-116.9858766078,2.0
1078,I-naturalist,Utah,2021,Adalia bipunctata,40.7058213614,-111.8685750262,4.0
1079,I-naturalist,Utah,2021,Adalia bipunctata,40.7651486822,-111.8868876723,24.0
1080,I-naturalist,Utah,2021,Adalia bipunctata,40.5523006654,-111.836367722,50.0
1081,I-naturalist,California,2021,Adalia bipunctata,37.5644116667,-122.2843633333,5.0
1082,I-naturalist,Utah,2021,Adalia bipunctata,40.5193285853,-111.9335057817,43.0
1083,I-naturalist,Utah,2021,Adalia bipunctata,40.5917333333,-112.01594445,10.0
1084,I-naturalist,Utah,2021,Adalia bipunctata,40.2587361111,-109.8878861111,17.0
1085,I-naturalist,Utah,2021,Adalia bipunctata,40.6796720203,-111.9120518362,18.0
1086,I-naturalist,Michigan,2021,Adalia bipunctata,46.5080861111,-87.6106361111,0.0
1087,I-naturalist,Utah,2021,Adalia bipunctata,40.7219966667,-111.86882,4.0
1088,I-naturalist,Utah,2021,Adalia bipunctata,40.5951004028,-111.8761138916,20.0
1089,I-naturalist,California,2021,Adalia bipunctata,37.8822784586,-122.2885372981,8.0
1090,I-naturalist,Utah,2021,Adalia bipunctata,40.4157728598,-111.8238134222,22.0
1091,I-naturalist,California,2021,Adalia bipunctata,37.75769716,-122.39022668,7.0
1092,I-naturalist,Utah,2021,Adalia bipunctata,40.66648759,-111.87034614,9.0
1093,I-naturalist,Utah,2021,Adalia bipunctata,40.7219866667,-111.8689283333,4.0
1094,I-naturalist,Utah,2021,Adalia bipunctata,40.75072154,-111.88353288,8.0
1095,Bugguide.net,California,2021,Adalia bipunctata,41.614943,-122.502816,0.0
1096,I-naturalist,Illinois,2020,Adalia bipunctata,41.7365433889,-88.0498603333,0.0
1097,I-naturalist,Colorado,2020,Adalia bipunctata,40.1782985917,-104.9430879113,10.0
1098,I-naturalist,Colorado,2020,Adalia bipunctata,39.4783216667,-106.0446166667,0.0
1099,I-naturalist,Texas,2021,Adalia bipunctata,30.591053009,-98.2330551147,13.0
1100,I-naturalist,Massachusetts,2021,Adalia bipunctata,42.3865805556,-71.1081388889,14.0
1101,I-naturalist,Massachusetts,2021,Adalia bipunctata,42.355611,-71.1493219722,0.0
1102,I-naturalist,Massachusetts,2021,Adalia bipunctata,42.3864927444,-71.1083627846,1.0
1103,I-naturalist,Massachusetts,2021,Adalia bipunctata,42.418155,-71.0495083333,4.0
1104,I-naturalist,Massachusetts,2021,Adalia bipunctata,42.3833068652,-71.0980094528,10.0
1105,I-naturalist,Massachusetts,2021,Adalia bipunctata,42.3984633333,-71.0863278333,32.0
1106,I-naturalist,Massachusetts,2021,Adalia bipunctata,42.4341592194,-71.0661033043,89.0
1107,I-naturalist,Utah,2021,Adalia bipunctata,40.75069253,-111.88354072,9.0
1108,I-naturalist,Utah,2021,Adalia bipunctata,40.6014777778,-111.8886583333,0.0
1109,I-naturalist,Utah,2021,Adalia bipunctata,40.7368967403,-111.8405342382,10.0
1110,I-naturalist,Utah,2021,Adalia bipunctata,40.787075,-111.919495,4.0
1111,I-naturalist,Colorado,2020,Adalia bipunctata,39.4611968655,-104.7326958552,640.0
1112,The Lost Ladybugs,Montana,2014,Adalia bipunctata,46.5897598,-112.0212,0.0
1113,I-naturalist,Oregon,2019,Adalia bipunctata,45.20417407,-117.87146692,10.0
1114,The Lost Ladybugs,Saskatchewan,2010,Adalia bipunctata,53.200113,-105.74247,0.0
1115,The Lost Ladybugs,Alberta,2014,Adalia bipunctata,51.0452194,-114.06301,0.0
1116,Bugguide.net,New York,2014,Adalia bipunctata,40.649812,-73.952247,0.0
1117,The Lost Ladybugs,Alberta,2014,Adalia bipunctata,49.6837997,-112.818,0.0
1118,The Lost Ladybugs,Saskatchewan,2014,Adalia bipunctata,50.79,-104.932,0.0
1119,The Lost Ladybugs,British Columbia,2011,Adalia bipunctata,50.678238,-120.33836,0.0
1120,The Lost Ladybugs,Colorado,2013,Adalia bipunctata,39.5437393,-104.94634,0.0
1121,The Lost Ladybugs,South Dakota,2009,Adalia bipunctata,44.0805434,-103.23101,0.0
1122,The Lost Ladybugs,Montana,2010,Adalia bipunctata,46.872146,-113.99399,0.0
1123,NatureServe,Nebraska,2013,Adalia bipunctata,42.719722747802734,-103.13543701171876,0.0
1124,The Lost Ladybugs,Montana,2013,Adalia bipunctata,46.5897598,-112.0212,0.0
1125,Bugguide.net,Oregon,2013,Adalia bipunctata,45.637299,-118.817308,0.0
1126,The Lost Ladybugs,Manitoba,2011,Adalia bipunctata,49.0,-97.2,0.0
1127,The Lost Ladybugs,Colorado,2009,Adalia bipunctata,38.9330494,-104.60858,0.0
1128,The Lost Ladybugs,New York,2014,Adalia bipunctata,40.6991,-73.9976,0.0
1129,The Lost Ladybugs,Colorado,2009,Adalia bipunctata,40.0149856,-105.27054,0.0
1130,The Lost Ladybugs,Colorado,2009,Adalia bipunctata,39.8366528,-105.0372,0.0
1131,The Lost Ladybugs,Washington,2014,Adalia bipunctata,47.6984,-117.419,0.0
1132,The Lost Ladybugs,Ontario,2014,Adalia bipunctata,43.6573982,-79.4328,0.0
1133,The Lost Ladybugs,British Columbia,2011,Adalia bipunctata,49.261226,-123.11392,0.0
1134,The Lost Ladybugs,Alberta,2014,Adalia bipunctata,50.0597991,-110.678,0.0
1135,The Lost Ladybugs,Oregon,2012,Adalia bipunctata,45.562079,-122.68199,0.0
1136,The Lost Ladybugs,Idaho,2011,Adalia bipunctata,42.9440784,-112.83832,0.0
1137,The Lost Ladybugs,California,2013,Adalia bipunctata,37.1253814,-121.66132,0.0
1138,The Lost Ladybugs,Alberta,2014,Adalia bipunctata,55.1547012,-119.14299,0.0
1139,The Lost Ladybugs,Saskatchewan,2014,Adalia bipunctata,53.2248992,-106.37999,0.0
1140,The Lost Ladybugs,California,2011,Adalia bipunctata,37.8715926,-122.27274,0.0
1141,The Lost Ladybugs,Saskatchewan,2014,Adalia bipunctata,50.4660987,-104.62699,0.0
1142,The Lost Ladybugs,Saskatchewan,2014,Adalia bipunctata,53.1882019,-105.757,0.0
1143,The Lost Ladybugs,California,2011,Adalia bipunctata,37.8344075,-122.28102,0.0
1144,Bugguide.net,California,2011,Adalia bipunctata,40.612365,-120.720234,0.0
1145,The Lost Ladybugs,Idaho,2011,Adalia bipunctata,42.5744589,-114.44593,0.0
1146,The Lost Ladybugs,New York,2014,Adalia bipunctata,42.8854408,-78.878463,0.0
1147,The Lost Ladybugs,Idaho,2011,Adalia bipunctata,43.604276,-116.37811,0.0
1148,The Lost Ladybugs,Alberta,2014,Adalia bipunctata,49.6967,-112.8091,0.0
1149,The Lost Ladybugs,New Jersey,2010,Adalia bipunctata,40.767323,-74.204867,0.0
1150,,Alberta,2010,Adalia bipunctata,52.665,-117.883,0.0
1151,"University of Alberta, E.H. Strickland Entomological Museum",Alberta,2010,Adalia bipunctata,52.322,-112.883,0.0
1152,The Lost Ladybugs,Oregon,2012,Adalia bipunctata,42.1521826,-120.53271,0.0
1153,The Lost Ladybugs,Colorado,2013,Adalia bipunctata,40.0157394,-105.27924,0.0
1154,The Lost Ladybugs,Alberta,2011,Adalia bipunctata,54.35,-113.91666,0.0
1155,The Lost Ladybugs,British Columbia,2011,Adalia bipunctata,49.3237408,-117.65933,0.0
1156,The Lost Ladybugs,Alberta,2014,Adalia bipunctata,55.17,-118.81,0.0
1157,The Lost Ladybugs,Alberta,2014,Adalia bipunctata,49.6804,-112.803,0.0
1158,The Lost Ladybugs,New York,2014,Adalia bipunctata,40.6924514,-73.990356,0.0
1159,The Lost Ladybugs,Montana,2010,Adalia bipunctata,47.31722,-114.35694,0.0
1160,The Lost Ladybugs,Ontario,2011,Adalia bipunctata,48.4380509,-89.215935,0.0
1161,The Lost Ladybugs,California,2011,Adalia bipunctata,34.0522342,-118.24368,0.0
1162,I-naturalist,California,2012,Adalia bipunctata,34.017682,-118.288435,0.0
1163,I-naturalist,California,2012,Adalia bipunctata,34.017691,-118.288392,0.0
1164,The Lost Ladybugs,Ontario,2009,Adalia bipunctata,46.49,-81.01,0.0
1165,I-naturalist,California,2012,Adalia bipunctata,34.017726,-118.288521,0.0
1166,I-naturalist,California,2012,Adalia bipunctata,34.017753,-118.288521,0.0
1167,I-naturalist,California,2012,Adalia bipunctata,34.017708,-118.288467,0.0
1168,I-naturalist,California,2012,Adalia bipunctata,34.017753,-118.288456,0.0
1169,The Lost Ladybugs,Quebec,2014,Adalia bipunctata,49.1245778,-66.489286,0.0
1170,The Lost Ladybugs,Oregon,2010,Adalia bipunctata,42.1887721,-120.34579,0.0
1171,I-naturalist,California,2012,Adalia bipunctata,34.017797,-118.288456,0.0
1172,I-naturalist,California,2012,Adalia bipunctata,34.017771,-118.288467,0.0
1173,I-naturalist,California,2012,Adalia bipunctata,34.017753,-118.288478,0.0
1174,The Lost Ladybugs,California,2012,Adalia bipunctata,37.58,-122.32552,0.0
1175,The Lost Ladybugs,Oregon,2013,Adalia bipunctata,42.1890716,-120.34597,0.0
1176,The Lost Ladybugs,Washington,2010,Adalia bipunctata,47.615598,-122.31015,0.0
1177,The Lost Ladybugs,Idaho,2012,Adalia bipunctata,43.651031,-116.68019,0.0
1178,The Lost Ladybugs,British Columbia,2014,Adalia bipunctata,53.2547988,-132.08399,0.0
1179,The Lost Ladybugs,British Columbia,2014,Adalia bipunctata,54.52,-128.5994,0.0
1180,The Lost Ladybugs,British Columbia,2014,Adalia bipunctata,49.225499,-122.63658,0.0
1181,I-naturalist,California,2012,Adalia bipunctata,34.017815,-118.288489,0.0
1182,The Lost Ladybugs,Montana,2009,Adalia bipunctata,46.3140884,-114.11287,0.0
1183,The Lost Ladybugs,California,2012,Adalia bipunctata,34.0534896,-118.24532,0.0
1184,The Lost Ladybugs,California,2012,Adalia bipunctata,42.00074,-120.2918,0.0
1185,The Lost Ladybugs,Montana,2010,Adalia bipunctata,47.311611,-114.34098,0.0
1186,Centre for Biodiversity Genomics,Alberta,2010,Adalia bipunctata,52.66,-117.88,0.0
1187,I-naturalist,Alberta,2010,Adalia bipunctata,51.0906604878,-114.2127605089,8.0
1188,The Lost Ladybugs,California,2011,Adalia bipunctata,37.8569501,-122.30012,0.0
1189,The Lost Ladybugs,California,2011,Adalia bipunctata,36.5172125,-121.9358,0.0
1190,I-naturalist,New York,2014,Adalia bipunctata,40.6990816746,-73.9975587699,8.0
1191,The Lost Ladybugs,Ontario,2011,Adalia bipunctata,48.415802,-89.2673,0.0
1192,The Lost Ladybugs,Colorado,2009,Adalia bipunctata,39.7615758,-104.87625,0.0
1193,The Lost Ladybugs,Saskatchewan,2010,Adalia bipunctata,53.3648978,-107.51767,0.0
1194,The Lost Ladybugs,California,2012,Adalia bipunctata,37.7594,-122.5108,0.0
1195,I-naturalist,New York,2014,Adalia bipunctata,40.6990889867,-73.9975566298,8.0
1196,"University of Guelph, Centre for Biodiversity Genomics",Manitoba,2010,Adalia bipunctata,58.619998931884766,-94.2300033569336,0.0
1197,The Lost Ladybugs,Colorado,2010,Adalia bipunctata,39.3585,-105.3845,0.0
1198,The Lost Ladybugs,Idaho,2009,Adalia bipunctata,43.613739,-116.23765,0.0
1199,I-naturalist,New York,2014,Adalia bipunctata,40.701656,-73.996793,54.0
